event_date,buy_date,topic,topic_display,instrument,post_count,avg_sentiment,sentiment_label,total_engagement,platform,headline_text,buy_price,presidency_era,in_office,return_1d_pct,value_1d,return_1w_pct,value_1w,return_1m_pct,value_1m
2022-12-20,2022-12-20,nasdaq,Nasdaq,nasdaq,1,-0.9571,negative,30770,Truth Social,"Files CONCLUSIVELY reveal that the FBI totally discredited damming factual information from Hunter Biden’s Laptop From Hell to top Twitter executives prior to the 2020 Presidential Election. “Do not use this,” they said, “it is Russian Disinformation.” Also spread the word to other Big Tech & Media ",10547.1104,Not President (2021–2024),Not In Office,1.5384,101538.43,-1.8382,98161.77,2.8933,102893.3
2023-01-13,2023-01-13,nasdaq,Nasdaq,nasdaq,1,0.608,positive,23680,Truth Social,“TRUMP’S TRUTH SOCIAL PLATFORM REACHES RECORD LEVELS OF ACTIVITY WHILE BIG TECH FACES CRISIS” https://www. rsbnetwork.com/news/trumps-tru th-social-platform-reaches-record-levels-of-activity-while-big-tech-faces-crisis/,11079.1602,Not President (2021–2024),Not In Office,0.144,100143.97,0.553,100553.02,7.3348,107334.76
2023-02-03,2023-02-03,nasdaq,Nasdaq,nasdaq,1,0.8398,positive,29888,Truth Social,Have you seen that Big Tech is up MASSIVELY since they put me back on the platforms. META UP 57%. Truth Social is hot as a pistol —People are pouring into its beautiful web at levels far greater than ever expected. It’s my VOICE!,12006.9502,Not President (2021–2024),Not In Office,-0.9953,99004.74,-2.4055,97594.48,-2.7585,97241.51
2024-01-04,2024-01-04,nasdaq,Nasdaq,nasdaq,1,0.0,neutral,8190,Truth Social,"“Tenney’s discovery that only 10 percent of CTCL’s funding went to right-leaning counties confirms earlier allegations that CTCL used these private funds, which were provided by Big Tech billionaire Mark Zuckerberg, to selectively drive turnout in Democratic areas. These funds bypassed state and loc",14510.2998,Not President (2021–2024),Not In Office,0.0949,100094.9,3.1694,103169.41,7.4938,107493.85
2024-01-05,2024-01-05,nasdaq,Nasdaq,nasdaq,1,-0.7501,negative,9527,Truth Social,"“‘The FBI basically came to us, some folks on our team, [saying] Hey just so you know, you should be on high alert,’ Zuckerberg told Rogan. According to Zuckerberg, the bureau told Facebook that ‘we thought there was a lot of Russian propaganda in the 2016 election’ and that ‘we have it on notice th",14524.0703,Not President (2021–2024),Not In Office,2.2012,102201.17,3.0893,103089.28,7.3919,107391.93
2024-01-10,2024-01-10,nasdaq,Nasdaq,nasdaq,1,-0.959,negative,12200,Truth Social,"Jesse Watters: “Biden’s prosecutor is arguing that Donald Trump should die in prison for trying to pursue election fraud allegations for an unprecedented mail-in ballot election, where rules were loosened on the fly and where the CIA, FBI and Big Tech colluded and deceived the American voter. Presid",14969.6504,Not President (2021–2024),Not In Office,0.0036,100003.61,-0.7617,99238.26,6.8205,106820.53
2024-05-26,2024-05-28,nasdaq,Nasdaq,nasdaq,2,0.8962,positive,12882,Truth Social,"Congresswoman Ann Wagner is a strong advocate for the people of Missouri's 2nd Congressional District. \nAnn is working hard to Grow our Economy, Secure the Border, Hold Big Tech Accountable, Promote American Farmers and Manufacturers, Defend the Second Amendment, and Support our Military, Vets and ",17019.8809,Not President (2021–2024),Not In Office,0.0,100000.0,-1.1235,98876.54,4.0997,104099.73
2024-09-13,2024-09-13,nasdaq,Nasdaq,nasdaq,1,0.3194,positive,28148,Truth Social,"Why is NASDAQ halting the sale of DJT? What right do they have to do this? They have done it twice today. What’s going on? Are they taking orders from the SEC, which, for political reasons, delayed us for an inordinate amount of time, therefore hurting the stock very badly? I am going to hold NASDAQ",17683.9805,Not President (2021–2024),Not In Office,-0.5194,99480.61,1.4948,101494.8,4.6297,104629.66
2024-12-04,2024-12-04,nasdaq,Nasdaq,nasdaq,1,0.9783,positive,66,Truth Social,"I am pleased to nominate Gail Slater as Assistant Attorney General for the Antitrust Division at the Department of Justice. Big Tech has run wild for years, stifling competition in our most innovative sector and, as we all know, using its market power to crack down on the rights of so many Americans",19735.1191,Not President (2021–2024),Not In Office,-0.1766,99823.36,1.519,101518.97,-0.5748,99425.19
2024-12-06,2024-12-06,nasdaq,Nasdaq,nasdaq,1,0.9432,positive,20,Truth Social,"I am pleased to announce that David O. Sacks will be the “White House A.I. & Crypto Czar.” In this important role, David will guide policy for the Administration in Artificial Intelligence and Cryptocurrency, two areas critical to the future of American competitiveness. David will focus on making Am",19859.7695,Not President (2021–2024),Not In Office,-0.6197,99380.25,0.3371,100337.12,0.0262,100026.24
2024-12-09,2024-12-09,nasdaq,Nasdaq,nasdaq,1,0.9764,positive,74,Truth Social,"I am pleased to nominate Harmeet K. Dhillon as Assistant Attorney General for Civil Rights at the U.S. Department of Justice. Throughout her career, Harmeet has stood up consistently to protect our cherished Civil Liberties, including taking on Big Tech for censoring our Free Speech, representing Ch",19736.6895,Not President (2021–2024),Not In Office,-0.2505,99749.45,2.2152,102215.17,-1.3062,98693.76
2024-12-10,2024-12-10,nasdaq,Nasdaq,nasdaq,1,0.9703,positive,16,Truth Social,"I am pleased to appoint Andrew N. Ferguson to be the next Chair of the Federal Trade Commission. Andrew has a proven record of standing up to Big Tech censorship, and protecting Freedom of Speech in our Great Country. Sworn in as a Commissioner on April 2, 2024, he will be able to fight on behalf of",19687.2402,Not President (2021–2024),Not In Office,1.7659,101765.87,2.1426,102142.61,-2.6698,97330.2
2025-02-28,2025-02-28,nasdaq,Nasdaq,nasdaq,1,0.9647,positive,82,Truth Social,"I am pleased to nominate Paul Dabbar to be United States Deputy Secretary of Commerce. Paul will work closely with our Great Secretary of Commerce, Howard Lutnick, to bring back American Leadership in Global Commerce, Trade, and Technology. Paul served as my Under Secretary of Energy for Science, wh",18847.2793,President — 2nd Term (2025+),In Office,-2.6375,97362.54,-3.4544,96545.61,-8.2133,91786.66
2025-03-20,2025-03-20,nasdaq,Nasdaq,nasdaq,2,0.3451,positive,62,Truth Social,"Financial Times: “The huge spending projection from the world’s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies including Apple, as the impact of Trump’s ‘America First’ trade policies ripples through the global econo",17691.6309,President — 2nd Term (2025+),In Office,0.5224,100522.39,0.6353,100635.32,-10.2915,89708.52
2025-04-13,2025-04-14,nasdaq,Nasdaq,nasdaq,1,0.9477,positive,1,Truth Social,"NOBODY is getting “off the hook” for the unfair Trade Balances, and Non Monetary Tariff Barriers, that other Countries have used against us, especially not China which, by far, treats us the worst! There was no Tariff “exception” announced on Friday. These products are subject to the existing 20% Fe",16831.4805,President — 2nd Term (2025+),In Office,0.0,100000.0,-5.707,94292.96,12.9437,112943.66
2025-04-14,2025-04-14,nasdaq,Nasdaq,nasdaq,1,0.0,neutral,31533,Truth Social,“NVIDIA to Manufacture American-Made AI Supercomputers in US for First Time” https:// blogs.nvidia.com/blog/nvidia-m anufacture-american-made-ai-supercomputers-us/,16831.4805,President — 2nd Term (2025+),In Office,-0.0494,99950.62,-5.707,94292.96,13.7559,113755.95
2025-04-15,2025-04-15,nasdaq,Nasdaq,nasdaq,1,0.8563,positive,46623,Truth Social,"NVIDIA COMMITS 500 BILLION DOLLARS TO BUILD A.I. SUPERCOMPUTERS, PLUS, IN THE UNITED STATES, EXCLUSIVELY. This is very big and exciting news. All necessary permits will be expedited and quickly delivered to NVIDIA, as they will to all companies committing to be part of the Golden Age of America!",16823.1699,President — 2nd Term (2025+),In Office,-3.0673,96932.74,-3.1073,96892.68,13.6071,113607.13
2025-05-01,2025-05-01,nasdaq,Nasdaq,nasdaq,1,0.9456,positive,268,Truth Social,"NVIDIA CEO Jensen Huang: ""We're going to build NVIDIA's technology, the next generation of that, all here in the United States. Without the President's leadership, his policies, his support, and very importantly his strong encouragement — manufacturing in the United States wouldn't have accelerated ",17710.7402,President — 2nd Term (2025+),In Office,1.5075,101507.51,1.2275,101227.51,8.6494,108649.38
2025-07-10,2025-07-10,nasdaq,Nasdaq,nasdaq,2,0.6312,positive,221,Truth Social,"I am announcing a 50% TARIFF on Copper, effective August 1, 2025, after receiving a robust NATIONAL SECURITY ASSESSMENT. Copper is necessary for Semiconductors, Aircraft, Ships, Ammunition, Data Centers, Lithium-ion Batteries, Radar Systems, Missile Defense Systems, and even, Hypersonic Weapons, of ",20630.6602,President — 2nd Term (2025+),In Office,-0.2188,99781.24,1.236,101235.98,3.6583,103658.34
2025-07-24,2025-07-24,nasdaq,Nasdaq,nasdaq,1,0.4939,positive,351,Truth Social,"Nvidia CEO Jensen Huang on winning the AI race: ""America's unique advantage that no country could possibly have is President Trump.""",21057.9609,President — 2nd Term (2025+),In Office,0.2391,100239.15,0.3062,100306.24,1.8583,101858.34
2025-08-04,2025-08-04,nasdaq,Nasdaq,nasdaq,1,0.9589,positive,329,Truth Social,"Good day in the Stock Market (Dow + 585.06, 1.34%, S&P 500 + 91.93, 1.47%, NASDAQ + 403.45, 1.95%), but there will be many more days like this. America is very rich again, and stronger than ever before. Thank you for your attention to this matter!",21053.5801,President — 2nd Term (2025+),In Office,-0.6509,99349.14,1.5761,101576.08,2.1096,102109.62
2025-08-22,2025-08-22,nasdaq,Nasdaq,nasdaq,1,0.9909,positive,47,Truth Social,"It is my Great Honor to report that the United States of America now fully owns and controls 10% of INTEL, a Great American Company that has an even more incredible future. I negotiated this Deal with Lip-Bu Tan, the Highly Respected Chief Executive Officer of the Company. The United States paid not",21496.5391,President — 2nd Term (2025+),In Office,-0.2198,99780.2,-0.1907,99809.33,6.0123,106012.32
2025-09-14,2025-09-15,nasdaq,Nasdaq,nasdaq,1,0.9638,positive,1,Truth Social,"When Foreign Companies who are building extremely complex products, machines, and various other “things,” come into the United States with massive Investments, I want them to bring their people of expertise for a period of time to teach and train our people how to make these very unique and complex ",22348.75,President — 2nd Term (2025+),In Office,0.0,100000.0,1.9698,101969.82,0.7739,100773.87
