event_date,buy_date,topic,topic_display,instrument,post_count,avg_sentiment,sentiment_label,total_engagement,platform,headline_text,buy_price,presidency_era,in_office,return_1d_pct,value_1d,return_1w_pct,value_1w,return_1m_pct,value_1m
2012-01-18,2012-01-18,iran_geopolitics,Iran & Geopolitics,oil,1,0.0,neutral,73,Twitter,@BarackObama ‘asked’ Iran for our drone back. They are returning a miniature model. http://wapo.st/zTSmgB  Another diplomatic coup!,100.59,Not President (Pre-2017),Not In Office,-0.1988,99801.17,-1.183,98816.98,2.6345,102634.46
2012-01-20,2012-01-20,iran_geopolitics,Iran & Geopolitics,oil,1,-0.7906,negative,362,Twitter,"The White House should stop publicly pressuring Israel on Iran. Iran's nuclear program is the threat, not Israel's right to self-defense.",98.46,Not President (Pre-2017),Not In Office,1.1375,101137.52,1.1172,101117.2,7.4954,107495.43
2012-01-23,2012-01-23,iran_geopolitics,Iran & Geopolitics,oil,1,-0.6369,negative,266,Twitter,Iran is threatening to shut the Strait of Hormuz and @BarackObama won't approve the Keystone pipeline. His energy policy makes America weak.,99.58,Not President (Pre-2017),Not In Office,-0.6327,99367.34,-0.8034,99196.63,6.7283,106728.26
2012-02-07,2012-02-07,iran_geopolitics,Iran & Geopolitics,oil,1,0.25,positive,23,Twitter,"My @foxandfriends interview discussing the Super Bowl, the real unemployment numbers, Iran and @MittRomney's (cont) http://tl.gd/fpho4s ",98.41,Not President (Pre-2017),Not In Office,0.3048,100304.85,2.3676,102367.65,8.302,108302.0
2012-02-14,2012-02-14,iran_geopolitics,Iran & Geopolitics,oil,1,-0.5423,negative,57,Twitter,"""America's primary goal with Iran must be to destroy its nuclear ambitions. Let me put this as plainly as I know (cont) http://tl.gd/ftt6o9 ",100.74,Not President (Pre-2017),Not In Office,1.0522,101052.21,5.0625,105062.54,4.3379,104337.9
2012-02-15,2012-02-15,iran_geopolitics,Iran & Geopolitics,oil,1,-0.7351,negative,126,Twitter,Iran's attack on Israeli diplomats is an attack on the West,101.8,Not President (Pre-2017),Not In Office,0.501,100500.98,4.4008,104400.79,5.167,105166.99
2012-02-21,2012-02-21,iran_geopolitics,Iran & Geopolitics,oil,2,-0.5438,negative,294,Twitter,Iran's threats are no excuse for the 9 month high price of oil. OPEC is ripping us off while @BarackObama watches. http://bit.ly/AETpXr ,105.84,Not President (Pre-2017),Not In Office,0.4157,100415.72,0.6708,100670.82,-0.463,99537.04
2012-02-23,2012-02-23,iran_geopolitics,Iran & Geopolitics,oil,1,-0.6124,negative,230,Twitter,Iranian Pastor #Nadarkhani has just been sentenced to death by the Mullahs because he is a Christian (cont) http://tl.gd/g3446u ,107.83,Not President (Pre-2017),Not In Office,1.7991,101799.13,0.9367,100936.66,-0.7419,99258.09
2012-02-24,2012-02-24,iran_geopolitics,Iran & Geopolitics,oil,2,0.2294,positive,167,Twitter,Pastor #Nadarkhani must be released by Iran immediately. I applaud the @WhiteHouse & @StateDept for issuing (cont) http://tl.gd/g3muaj ,109.77,Not President (Pre-2017),Not In Office,-1.1023,98897.7,-2.7968,97203.24,-2.4961,97503.87
2012-02-29,2012-02-29,iran_geopolitics,Iran & Geopolitics,oil,1,-0.8934,negative,42,Twitter,@BarackObama should stop pressuring Israel against attacking Iran and worry how he will stop the Iranian nuclear drive. @BarackObama,107.07,Not President (Pre-2017),Not In Office,1.6531,101653.12,-0.8499,99150.09,-3.7826,96217.43
